"Name","Country","code","link","run_against","total_out","others_avg","BattingAverage","Inns","Not_out"
"donovan pagon","west",52794,"https://stats.espncricinfo.com/ci/engine/player/52794.html?class=1;template=results;type=allround;view=match",3489,92,37.92391304,12.33,3,0
"bruce pairaudeau","west",52669,"https://stats.espncricinfo.com/ci/engine/player/52669.html?class=1;template=results;type=allround;view=match",12446,345,36.07536232,21.61,21,0
"brenton parchment","west",52687,"https://stats.espncricinfo.com/ci/engine/player/52687.html?class=1;template=results;type=allround;view=match",3485,95,36.68421053,13.75,4,0
"derick parry","west",52670,"https://stats.espncricinfo.com/ci/engine/player/52670.html?class=1;template=results;type=allround;view=match",11126,327,34.02446483,22.41,20,3
"nelon pascal","west",230552,"https://stats.espncricinfo.com/ci/engine/player/230552.html?class=1;template=results;type=allround;view=match",2671,85,31.42352941,6,2,0
"charles passailaigue","west",52799,"https://stats.espncricinfo.com/ci/engine/player/52799.html?class=1;template=results;type=allround;view=match",3236,79,40.96202532,46,2,1
"patrick patterson","west",52671,"https://stats.espncricinfo.com/ci/engine/player/52671.html?class=1;template=results;type=allround;view=match",23210,744,31.19623656,6.59,38,16
"keemo paul","west",677081,"https://stats.espncricinfo.com/ci/engine/player/677081.html?class=1;template=results;type=allround;view=match",4051,125,32.408,16,6,0
"thelston payne","west",52672,"https://stats.espncricinfo.com/ci/engine/player/52672.html?class=1;template=results;type=allround;view=match",2427,79,30.72151899,5,1,0
"veerasammy permaul","west",274921,"https://stats.espncricinfo.com/ci/engine/player/274921.html?class=1;template=results;type=allround;view=match",9817,274,35.82846715,13.18,13,2
"nehemiah perry","west",52675,"https://stats.espncricinfo.com/ci/engine/player/52675.html?class=1;template=results;type=allround;view=match",5006,148,33.82432432,12.33,7,1
"kenroy peters","west",52796,"https://stats.espncricinfo.com/ci/engine/player/52796.html?class=1;template=results;type=allround;view=match",2305,67,34.40298507,0,1,0
"anderson phillip","west",914467,"https://stats.espncricinfo.com/ci/engine/player/914467.html?class=1;template=results;type=allround;view=match",3217,101,31.85148515,26.5,3,1
"norbert phillip","west",52678,"https://stats.espncricinfo.com/ci/engine/player/52678.html?class=1;template=results;type=allround;view=match",9516,257,37.02723735,29.7,15,5
"omar phillips","west",315585,"https://stats.espncricinfo.com/ci/engine/player/315585.html?class=1;template=results;type=allround;view=match",3145,103,30.53398058,40,4,0
"lance pierre","west",52679,"https://stats.espncricinfo.com/ci/engine/player/52679.html?class=1;template=results;type=allround;view=match",2379,78,30.5,0,0,0
"daren powell","west",52790,"https://stats.espncricinfo.com/ci/engine/player/52790.html?class=1;template=results;type=allround;view=match",34291,883,38.83465459,7.82,57,5
"kieran powell","west",252932,"https://stats.espncricinfo.com/ci/engine/player/252932.html?class=1;template=results;type=allround;view=match",33103,1040,31.82980769,25.76,83,1
"ricardo powell","west",52681,"https://stats.espncricinfo.com/ci/engine/player/52681.html?class=1;template=results;type=allround;view=match",3795,91,41.7032967,17.66,3,0
"allan rae","west",52801,"https://stats.espncricinfo.com/ci/engine/player/52801.html?class=1;template=results;type=allround;view=match",14618,385,37.96883117,46.18,24,2
"suruj ragoonath","west",52803,"https://stats.espncricinfo.com/ci/engine/player/52803.html?class=1;template=results;type=allround;view=match",2916,102,28.58823529,4.33,4,1
"sonny ramadhin","west",52804,"https://stats.espncricinfo.com/ci/engine/player/52804.html?class=1;template=results;type=allround;view=match",37609,1090,34.50366972,8.2,58,14
"ryan ramdass","west",52913,"https://stats.espncricinfo.com/ci/engine/player/52913.html?class=1;template=results;type=allround;view=match",2331,78,29.88461538,13,2,0
"denesh ramdin","west",52917,"https://stats.espncricinfo.com/ci/engine/player/52917.html?class=1;template=results;type=allround;view=match",64319,1752,36.71175799,25.87,126,14
"dinanath ramnarine","west",52805,"https://stats.espncricinfo.com/ci/engine/player/52805.html?class=1;template=results;type=allround;view=match",12049,349,34.5243553,6.23,21,4
"ravi rampaul","west",52912,"https://stats.espncricinfo.com/ci/engine/player/52912.html?class=1;template=results;type=allround;view=match",17098,494,34.61133603,14.56,31,8
"floyd reifer","west",52808,"https://stats.espncricinfo.com/ci/engine/player/52808.html?class=1;template=results;type=allround;view=match",5893,201,29.31840796,9.25,12,0
"raymon reifer","west",450101,"https://stats.espncricinfo.com/ci/engine/player/450101.html?class=1;template=results;type=allround;view=match",6984,234,29.84615385,22.92,14,1
"dale richards","west",52833,"https://stats.espncricinfo.com/ci/engine/player/52833.html?class=1;template=results;type=allround;view=match",3801,125,30.408,20.83,6,0
"viv richards","west",52812,"https://stats.espncricinfo.com/ci/engine/player/52812.html?class=1;template=results;type=allround;view=match",85929,2748,31.26965066,50.23,182,12
"richie richardson","west",52810,"https://stats.espncricinfo.com/ci/engine/player/52810.html?class=1;template=results;type=allround;view=match",58997,1983,29.75138679,44.39,146,12
"kenneth rickards","west",52813,"https://stats.espncricinfo.com/ci/engine/player/52813.html?class=1;template=results;type=allround;view=match",3293,102,32.28431373,34.66,3,0
"clifford roach","west",52815,"https://stats.espncricinfo.com/ci/engine/player/52815.html?class=1;template=results;type=allround;view=match",12234,384,31.859375,30.7,32,1
"kemar roach","west",230553,"https://stats.espncricinfo.com/ci/engine/player/230553.html?class=1;template=results;type=allround;view=match",66473,2095,31.72935561,11.74,134,27
"andy roberts","west",52817,"https://stats.espncricinfo.com/ci/engine/player/52817.html?class=1;template=results;type=allround;view=match",41022,1159,35.39430544,14.94,62,11
"alphonso roberts","west",52818,"https://stats.espncricinfo.com/ci/engine/player/52818.html?class=1;template=results;type=allround;view=match",2215,79,28.03797468,14,2,0
"lincoln roberts","west",52819,"https://stats.espncricinfo.com/ci/engine/player/52819.html?class=1;template=results;type=allround;view=match",2392,76,31.47368421,0,1,0
"willie rodriguez","west",52820,"https://stats.espncricinfo.com/ci/engine/player/52820.html?class=1;template=results;type=allround;view=match",6103,164,37.21341463,13.71,7,0
"franklyn rose","west",52821,"https://stats.espncricinfo.com/ci/engine/player/52821.html?class=1;template=results;type=allround;view=match",14855,480,30.94791667,13.23,28,2
"lawrence rowe","west",52823,"https://stats.espncricinfo.com/ci/engine/player/52823.html?class=1;template=results;type=allround;view=match",27042,700,38.63142857,43.55,49,2
"andre russell","west",276298,"https://stats.espncricinfo.com/ci/engine/player/276298.html?class=1;template=results;type=allround;view=match",2795,71,39.36619718,2,1,0
"daren sammy","west",53115,"https://stats.espncricinfo.com/ci/engine/player/53115.html?class=1;template=results;type=allround;view=match",32850,948,34.65189873,21.68,63,2
"marlon samuels","west",52983,"https://stats.espncricinfo.com/ci/engine/player/52983.html?class=1;template=results;type=allround;view=match",57892,1596,36.27318296,32.64,127,7
"robert samuels","west",52922,"https://stats.espncricinfo.com/ci/engine/player/52922.html?class=1;template=results;type=allround;view=match",6367,191,33.33507853,37.2,12,2
"adam sanford","west",52957,"https://stats.espncricinfo.com/ci/engine/player/52957.html?class=1;template=results;type=allround;view=match",11103,293,37.89419795,4.8,17,2
"ramnaresh sarwan","west",52969,"https://stats.espncricinfo.com/ci/engine/player/52969.html?class=1;template=results;type=allround;view=match",72509,1958,37.03217569,40.01,154,8
"reg scarlett","west",52923,"https://stats.espncricinfo.com/ci/engine/player/52923.html?class=1;template=results;type=allround;view=match",4499,114,39.46491228,18,4,1
"alfred scott","west",53110,"https://stats.espncricinfo.com/ci/engine/player/53110.html?class=1;template=results;type=allround;view=match",3040,79,38.48101266,5,1,0
"tommy scott","west",52925,"https://stats.espncricinfo.com/ci/engine/player/52925.html?class=1;template=results;type=allround;view=match",7690,226,34.02654867,17.1,13,3
"ben sealey","west",52926,"https://stats.espncricinfo.com/ci/engine/player/52926.html?class=1;template=results;type=allround;view=match",2112,72,29.33333333,20.5,2,0
"derek sealy","west",52927,"https://stats.espncricinfo.com/ci/engine/player/52927.html?class=1;template=results;type=allround;view=match",9623,299,32.18394649,28.11,19,2
"john shepherd","west",52929,"https://stats.espncricinfo.com/ci/engine/player/52929.html?class=1;template=results;type=allround;view=match",6363,178,35.74719101,9.62,8,0
"grayson shillingford","west",52930,"https://stats.espncricinfo.com/ci/engine/player/52930.html?class=1;template=results;type=allround;view=match",8311,214,38.8364486,8.14,8,1
"irvine shillingford","west",52931,"https://stats.espncricinfo.com/ci/engine/player/52931.html?class=1;template=results;type=allround;view=match",5135,153,33.5620915,31.14,7,0
"shane shillingford","west",52997,"https://stats.espncricinfo.com/ci/engine/player/52997.html?class=1;template=results;type=allround;view=match",14167,423,33.49172577,13.3,26,6
"sew shivnarine","west",52932,"https://stats.espncricinfo.com/ci/engine/player/52932.html?class=1;template=results;type=allround;view=match",8193,226,36.25221239,29.15,14,1
"lendl simmons","west",53116,"https://stats.espncricinfo.com/ci/engine/player/53116.html?class=1;template=results;type=allround;view=match",7477,235,31.81702128,17.37,16,0
"phil simmons","west",52934,"https://stats.espncricinfo.com/ci/engine/player/52934.html?class=1;template=results;type=allround;view=match",20822,624,33.36858974,22.26,47,2
"kevin sinclair","west",1206110,"https://stats.espncricinfo.com/ci/engine/player/1206110.html?class=1;template=results;type=allround;view=match",3654,106,34.47169811,20.75,6,1
"charran singh","west",52935,"https://stats.espncricinfo.com/ci/engine/player/52935.html?class=1;template=results;type=allround;view=match",3399,101,33.65346535,3.66,3,0
"vishaul singh","west",399276,"https://stats.espncricinfo.com/ci/engine/player/399276.html?class=1;template=results;type=allround;view=match",3913,126,31.05555556,10.5,6,0
"joe small","west",52938,"https://stats.espncricinfo.com/ci/engine/player/52938.html?class=1;template=results;type=allround;view=match",3705,121,30.61983471,13.16,6,0
"milton small","west",52939,"https://stats.espncricinfo.com/ci/engine/player/52939.html?class=1;template=results;type=allround;view=match",3567,97,36.77319588,0,1,1
"cammie smith","west",52940,"https://stats.espncricinfo.com/ci/engine/player/52940.html?class=1;template=results;type=allround;view=match",6170,178,34.66292135,24.66,10,1
"dwayne smith","west",53118,"https://stats.espncricinfo.com/ci/engine/player/53118.html?class=1;template=results;type=allround;view=match",9547,263,36.30038023,24.61,14,1
"devon smith","west",52962,"https://stats.espncricinfo.com/ci/engine/player/52962.html?class=1;template=results;type=allround;view=match",37314,980,38.0755102,23.78,76,2
"collie smith","west",52941,"https://stats.espncricinfo.com/ci/engine/player/52941.html?class=1;template=results;type=allround;view=match",22998,614,37.45602606,31.69,42,0
"garry sobers","west",52946,"https://stats.espncricinfo.com/ci/engine/player/52946.html?class=1;template=results;type=allround;view=match",77493,2131,36.36461755,57.78,160,21
"joe solomon","west",52944,"https://stats.espncricinfo.com/ci/engine/player/52944.html?class=1;template=results;type=allround;view=match",23410,693,33.78066378,34,46,7
"jeremy solozano","west",632168,"https://stats.espncricinfo.com/ci/engine/player/632168.html?class=1;template=results;type=allround;view=match",2447,78,31.37179487,0,0,0
"charlie stayers","west",52947,"https://stats.espncricinfo.com/ci/engine/player/52947.html?class=1;template=results;type=allround;view=match",4675,143,32.69230769,19.33,4,1
"edwin st hill","west",52950,"https://stats.espncricinfo.com/ci/engine/player/52950.html?class=1;template=results;type=allround;view=match",3878,105,36.93333333,4.5,4,0
"wilton st hill","west",52951,"https://stats.espncricinfo.com/ci/engine/player/52951.html?class=1;template=results;type=allround;view=match",3490,116,30.0862069,19.5,6,0
"jeffrey stollmeyer","west",52953,"https://stats.espncricinfo.com/ci/engine/player/52953.html?class=1;template=results;type=allround;view=match",28032,772,36.31088083,42.33,56,5
"vic stollmeyer","west",52955,"https://stats.espncricinfo.com/ci/engine/player/52955.html?class=1;template=results;type=allround;view=match",2728,71,38.42253521,96,1,0
"colin stuart","west",52960,"https://stats.espncricinfo.com/ci/engine/player/52960.html?class=1;template=results;type=allround;view=match",7098,196,36.21428571,3.42,9,2
"jerome taylor","west",53191,"https://stats.espncricinfo.com/ci/engine/player/53191.html?class=1;template=results;type=allround;view=match",40661,1101,36.93097184,12.96,73,7
"jaswick taylor","west",53152,"https://stats.espncricinfo.com/ci/engine/player/53152.html?class=1;template=results;type=allround;view=match",4131,127,32.52755906,2,5,3
"devon thomas","west",248920,"https://stats.espncricinfo.com/ci/engine/player/248920.html?class=1;template=results;type=allround;view=match",2552,77,33.14285714,15.5,2,0
"patterson thompson","west",53130,"https://stats.espncricinfo.com/ci/engine/player/53130.html?class=1;template=results;type=allround;view=match",3212,97,33.11340206,8.5,3,1
"gavin tonge","west",53153,"https://stats.espncricinfo.com/ci/engine/player/53153.html?class=1;template=results;type=allround;view=match",2807,81,34.65432099,25,2,1
